NOTAM Text,Category
"B3214/22 NOTAMN
Q) EKDK/QFAXX/IV/NBO/A /000/999/5535N01208E005
A) EKRK B) 2210071157 C) PERM
E) REF AIP EKRK AD 2.7 AND VFG EKRK AD 2.10: WINTER MAINTENANCE IS
AVAILABLE THE ENTIRE WINTER SEASON. WINTER MAINTENANCE CONSIST OF
BOTH MECHANICAL AND CHEMICAL TREATMENT. RUNWAYS DE-ICED/ANTI-ICED
WITH KFOR AND NAFO. SNOW CLEARING PRIORITY ACTIVE RUNWAYS AND
ACCESS ROADS FROM THE FIRE STATION TO RUNWAY IN USE/TAXIWAYS
TOWARDS THE ACTIVE RUNWAYS/APRONS/OTHER RUNWAYS AND ACCESS ROADS
FOR RESCUE PURPOSES/OTHER AREAS. SPECIALLY PREPARED WINTER RUNWAYS
NOT AVAILABLE",W
"B0272/23 NOTAMN
Q) BGGL/QMRLT/IV/M  /A /000/999/6201N04940W005
A) BGPT B) 2302161048 C) 2304161500
E) RUNWAY GUARD LIGHTS U/S",C
"A0306/23 NOTAMR A2666/22
Q) EISN/QFAHX/IV/NBO/A /000/999/5325N00616W005
A) EIDW B) 2302140953 C) 2305141600 EST
E) BIRD HAZARD 
1. MIGRATING BIRDS OVER FLYING AIRFIELD BETWEEN 1,000 
TO 10,000 FEET. POSSIBLE STRIKES FOR BOTH ARRIVING AND DEPARTING 
AIRCRAFT.
2. ALSO POSSIBLE INCREASE IN BIRD STRIKES FROM SEA GULLS ON DAYS OF 
LOW PRESSURE DUE TO GULLS COMING INLAND",WL
"0010/21 NOTAMR A0111/20
Q) FZZA/QFAHX/IV/NBO/A/000/999  113528.62039S0273151.23356E/005
A) FZQA
B) 2102180752
C) 2105182359 EST
D) TOUS LE JOURS H24/EVERYDAY H24
E) PRESENCE ET CONCENTRATION D&apos;OISEAUX SUR RWY ET AUX ABORDS CTN 
RECOMMANDEE AU LDG ET TKOF BIRDS PRESENCE AND CONCENTRATION BIRDS ON 
THE RWY AT VICINITY CTN AT LDG AND TKOF.",WL
"!FDC 2/2627 4WN7 SPECIAL AEGIS, GREEN BAY, WI.
COPTER RNAV (GPS) 045, AMDT 1...
RDO ALTIMETER UNREL EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVE 2021-23-13.
2210010401-2410010402EST",PRO
"L5457/22 NOTAMN
Q) RJJJ/QMPLC/IV/BO/A/000/999/3624N13624E005
A) RJNK B) 2212271500 C) 2303261459
E) SPOT 1,2-CLSD DUE TO CONST",GC
!AND 01/089 AIK NAV NDB U/S 2301112303-2307112111EST,NAV
"Y1103/23 NOTAMN
Q) UHHH/QRTCA/IV/BO/W/000/050/4857N13129E001
A) UHHH B) 2303010200 C) 2303310900
D) 01-31 0200-0900
E) AIRSPACE CLSD WI CIRCLE RADIUS 1.6KM CENTRE 485700N1312900E.
F) SFC  G) 1220M AMSL",GC
!ICT 02/275 OIN NAV NDB U/S 2302210028-2306212000EST,NAV
"!FDC 2/4754 54PN SPECIAL FORBES RGNL HEALTH CENTER, MONROEVILLE, PA.
COPTER RNAV (GPS) 10, ORIG...
RDO ALTIMETER UNREL EXC FOR ACFT USING APPROVED ALTERNATIVE 
METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE 
AIRWORTHINESS DIRECTIVES 2021-23-13.

2201190500-2401190506EST",PRO
!PHO 03/013 PHO NAV NDB U/S 2303141500-2401251500EST,NAV
"!FDC 3/2135 MDT IAP HARRISBURG INTL, HARRISBURG, PA.
RNAV (GPS) RWY 31, AMDT 1A...
LNAV MDA, CAT A VISIBILITY RVR 5500.
2303241724-2503241724EST",PRO
"O0119/23 NOTAMN
Q) UMMV/QFALC/IV/NBO/A/000/999/5207N02354E005
A) UMBB B) 2303270600 C) 2303301330
E) AERODROME UMBB CLSD",GC
"!FDC 3/9548 PHL IAP PHILADELPHIA INTL, PHILADELPHIA, PA.
ILS RWY 9L (SA CAT II), AMDT 5 ...
PROCEDURE NA.
TEMPORARY CONSTRUCTION EQUIPMENT 30FT MSL 593FT NW OF RWY 9L (2022-AEA-1842-NRA) 2302271200-2306151200EST",C
"!FDC 3/0255 SPI IAP ABRAHAM LINCOLN CAPITAL,
SPRINGFIELD, IL.
RNAV (GPS) RWY 22, ORIG-C...
LNAV MDA 980/HAT 382.  LNAV/VNAV VISIBILITY ALL CATS 7/8.  DELETE
PROFILE NOTE *LNAV ONLY.  CHANGE VDP: *1 NM TO RW22 TO READ 1 NM TO
RW22.  DELETE NOTE: DME/DME RNP-0.3 NA.  PBN REQUIREMENTS NOTE: RNP
APCH-GPS.  CHANGE NOTE TO READ:  FOR UNCOMPENSATED BARO-VNAV
SYSTEMS, LNAV/VNAV NA BELOW -16C OR ABOVE 54C.  CHANGE NOTE TO
READ: WHEN LOCAL ALTIMETER NOT RECEIVED, USE LINCOLN ALTIMETER
SETTING: INCREASE LPV DA TO 942 FEET AND ALL VISIBILITIES 1/8 SM,
LNAV/VNAV DA TO 1108 FEET AND ALL VISIBILITIES 1/8 SM; INCREASE ALL
MDAS 60 FEET AND VISIBILITY LNAV AND CIRCLING CAT C/D 1/4 SM. 
CHANGE NOTE TO READ:  FOR INOPERATIVE ALS, INCREASE LPV ALL CATS
VISIBILITY TO 7/8 SM.  CHANGE NOTE TO READ: FOR INOPERATIVE ALS
WHEN USING LINCOLN ALTIMETER SETTING, INCREASE LPV ALL CATS
VISIBILITY TO 1 SM, INCREASE LNAV/VNAV ALL CATS VISIBILITY TO 1 3/8
SM.  ALTERNATE MINIMUMS STANDARD; EXCEPT CAT C 800-2 1/4, CAT D
800-2 1/2; NA WHEN LOCAL WEATHER NOT AVAILABLE.
THIS IS RNAV (GPS) RWY 22, ORIG-D. 2303211229-PERM",W
!SBY 12/014 SBY NAV VOR U/S 2212310815-2401052000EST,NAV
!CLE 03/184 1G3 AD AP FUEL NOT AVBL 2303141300-2303141530,F
"K0798/23 NOTAMN
Q) CZUL/QMRLL/IV/NBO/A/000/999/4519N07334W005
A) CXXX B) 2303091800 C) 2306091800
E) CML8 ST-MATHIEU-DE-LAPRAIRIE 
FIRST 1000FT RWY 31 CLSD, 
USABLE RWY 13/31 LENGTH REDUCED TO 2000FT.",GC
!DFW 02/836 DFW APRON TERMINAL B RAMP SPOT 110 CLSD 2302201200-2307312359,GC
"!FDC 3/4676 AKH IAP GASTONIA MUNI, Gastonia, NC.
NDB RWY 3, AMDT 9A...
RADAR REQUIRED FOR PROCEDURE ENTRY EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
CLT VOR OUT OF SERVICE. 2304011023-2305011023EST",PRO
"A1321/23 NOTAMN
Q) ENOR/QFUAU/IV/NBO/A /000/999/7004N02458E005
A) ENNA B) 2303071205 C) 2303311400
E) FUEL AVGAS NOT AVAILABLE",F
"M0183/23 NOTAMR M0182/23 
Q) ZAN/QXXXX/IV/NBO/A/000/999/6115N14948W005 
A) PAED 
B) 2304101205 
C) 2304152359 
E) DUE TO RAPIDLY CHANGING WEATHER CONDITIONS, REFERENCE: HTTPS://RT3GRIP.COM/ELMENDORF FOR MOST RECENT RSC/RCR CONDITIONS, CLOSURES, AND PRESENCE OF CHEMICAL. LEAVE USERNAME/PASSWORD BOXES BLANK & SELECT SUBMIT TO ACCESS SITE. *LINK MUST BE IN LOWERCASE FONT ONLY*",W
"H3262/23 NOTAMN
Q) UUWV/QRTCA/IV/BO/W/000/030/5534N04309E020
A) UUWV B) 2303090500 C) 2303111800
D) 09-11 0500-1800
E) AIRSPACE CLSD AS FLW:
1. WI CIRCLE RADIUS 0.5KM CENTRE 554620N0424845E
   SFC-700M AMSL.
2. WI 0.5KM EITHER SIDE OF LINE JOINING POINTS:
   554620N0424845E-554612N0424130E-554515N0424348E-554322N0425701E-
   554014N0425926E-553956N0430155E-553803N0430321E-553645N0430751E-
   553213N0431334E-553145N0432259E-552805N0433159E-552425N0433629E-
   552232N0433656E.
   500M AMSL-700M AMSL.
F) SFC  G) 700M AMSL",GC
"!FDC 2/3740 PHL IAP PHILADELPHIA INTL, PHILADELPHIA, PA.
ILS Z RWY 09R (SA CAT I), AMDT 10 ...
ILS RWY 27R (SA CAT I - II), AMDT 10I ...
ILS Z RWY 09R (CAT II - III), AMDT 10 ...
ILS RWY 27L (SA CAT II), AMDT 15 ...
PROCEDURE NA EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190500-2401190503EST",PRO
!EFD 03/024 EFD NAV ILS RWY 35L U/S 2303101633-2307312200,NAV
"B2278/22 NOTAMN
Q) EFIN/QFUAR/IV/NBO/A /000/999/6103N02809E005
A) EFLP B) 2210300000 C) 2303252359
E) FUEL JET A1 AVBL DURING ATS HR SER, PN 1HR.
OUTSIDE ATS HR SER JET A1 FUEL REQUEST
CTC TEL +358 40 680 2716 OR EMAIL INFO(AT)LPPAIRPORT.FI",F
"!FDC 3/9549 SCM IAP SCAMMON BAY, SCAMMON BAY, AK.
RNAV (GPS) RWY 28, AMDT 1A...
LP MDA NA. LNAV MDA NA. CONST EQUIP 22 MSL 1500FT NW OF RWY 28 (2016-AAL-7-NRA).
2302011251-2309131251EST",PRO
"!DCA 01/366 W48 AIRSPACE SEE FDC 1/1155 ZDC FLT RESTRICTIONS TFR
1801181531-PERM",TFR
"!FDC 3/3253 2IS IAP AIRGLADES, CLEWISTON, FL.
RNAV (GPS) RWY 31, ORIG-A...
PBN REQUIREMENTS NOTE:  RNP APCH - GPS.
ALTERNATE MINIMUMS: STANDARD - NA WHEN LOCAL WEATHER NOT AVAILABLE.
THIS IS RNAV (GPS) RWY 31, ORIG-B. 2301122252-PERM",W
"!FDC 3/8140 ZDV CO..AIRSPACE USAF ACADEMY, CO..TEMPORARY FLIGHT 
RESTRICTIONS.  
      PURSUANT TO 14 CFR SECTION 91.145, MANAGEMENT OF ACFT OPS IN 
THE VICINITY OF AERIAL DEMONSTRATIONS AND MAJOR SPORTING EVENTS, 
ACFT OPS ARE PROHIBITED  WI AN AREA DEFINED AS 5NM RADIUS OF 
390040N1045239W (BRK276012.1) SFC-16000FT MSL   
EFFECTIVE 2304141730 UTC UNTIL 2304141800 UTC.  DUE TO HIGH SPEED 
AERIAL DEMONSTRATION.  UNLESS AUTH BY ATC.  
CAPT CHANDLER MOORE, TEL 928-232-9174, IS THE POINT OF CONTACT.  
THE COLORADO SPRINGS /COS/ TRACON, TEL 719-380-6710, IS THE CDN 
FAC. 
 2304141730-2304141800",TFR
"M0364/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 
A) KOZR KLOR KSXS KHEY KFHK 
B) 2303131345 
C) 2306022359 
E) UH72 PRIMARY PHASE WEATHER RECALL SVFR CORRIDOR - EFFECTIVE 23 MARCH 2023 - ALLEN INBOUND: DEPART ALLEN TRAFFIC PATTERN, DIRECT ACP SANDPIT [SANDP] (16R FV 23870 52440), CONTACTING CAIRNS ATCT PRIOR TO REACHING ACP SANDPIT[SANDP] (16R FV 23870 52440), DIRECT ACP JUNKYARD [JNKYD] (16R FV 23500 56500), THEN AS DIRECTED BY CAIRNS ATCT (EXPECT TO LAND RUNWAY 36 THEN EXIT RIGHT TO FOXTROT SOD).",W
"A0497/23 NOTAMR A0255/23
Q) EETT/QFAHX/IV/NBO/A /000/999/5818N02641E005
A) EETU B) 2303210651 C) 2306021200
E) SEASONAL BIRDS ACTIVITY ON MANEUVERING AREA AND VICINITY OF AD. 
TYPE OF BIRDS: CROWS, GULLS, LAPWINGS, GEESE, STARLINGS.",WL
"B0611/23 NOTAMN
Q) WIIF/QWULW/IV/BO/W/000/015/0631S10812E020
A) WIIF B) 2303280530 C) 2305311000
D) MAR 28 0530-1000 MAR 29-MAY 31 0000-1000
E) UNMANNED AERIAL VEHICLE (UAV) WILL TAKE PLACE WI COORD AS FLW : 
CIREBON 
063245.83S1082539.96E - 063920.21S1082913.18E - 064202.55S1082708.11E
 - 064640.91S1082534.31E - 064431.51S1082329.87E - 
063245.83S1082539.96E 
INDRAMAYU 
061903.89S1082136.41E - 062920.99S1082413.95E - 062727.08S1081859.83E
 - 062802.82S1081812.72E - 062520.61S1081809.56E - 
062334.00S1081630.66E - 062135.44S1081531.72E - 062055.05S1081317.03E
 - 062521.64S1080609.48E - 061723.31S1075855.42E - 
061903.89S1082136.41E 
RMK : ALL TFC SUBJ ATC CLR
F) SFC G) 1500FT AMSL",UAV
"M0181/23 NOTAMN 
Q) ZHN/QXXXX/IV/NBO/A/000/999/2127N15746W005 
A) PHNG 
B) 2304052306 
C) 2305301730 
E) TAXIWAY T IS CLOSED FROM HANGER 104 TO THE WASH RACK DUE TO CONSTRUCTION IN THE AREA. AIRCRAFT TAXIWAY IS UNAUTHORIZED, AIRCRAFT TOWING ONLY.",C
"M0146/23 NOTAMN 
Q) ZLA/QXXXX/IV/NBO/A/000/999/3239N11436W005 
A) KNYL 
B) 2303111500 
C) 2303120100 
E) TWY C S OF TWY F CLSD",GC
!STL 02/123 FES AD AP CLSD 2302072113-PERM,APC
!LAX 03/062 LAX TWY Z BTN RWY 06R/24L AND TWY E CLSD 2303110801-2303111600,GC
!TIST 02/031 STT NAV ILS RWY 10 DME NOT MNT 2302230358-2402232000EST,NAV
!LSE 01/162 LSE APRON TXL E CLSD 2301111953-2303312000,GC
"A0704/23 NOTAMN
Q) VVHN/QMXXX/IV/NBO/A/000/999/2113N10548E005
A) VVNB B) 2304010000 C) 2307011659 EST
E) REF AIP SUP A39/22 WEF 02 DEC 2022 PAGES AIP SUP A39/22-4 AND AIP
SUP
A39/22-5
THE CONSTRUCTION AREA 1A-1
RMK: PILOTS ARE REQ TO FLW ATC INSTRUCTIONS STRICTLY.",C
"B0364/23 NOTAMR B1609/22
Q) LGGG/QFAAH/IV/BO /A /000/999/3741N02654E005
A) LGSM B) 2303230604 C) 2306252059 
E) CONCENTRATION OF BIRDS INCLUDING GULLS,BIRDS OF PREY,CROWS AND
OTHER SMALL PASSERINES IN THE VICINITY OF THE AIRPORT.
CAUTION ADVISED.",WL
"U1505/23 NOTAMN
Q) EGTT/QFULT/IV/NBO/A /000/999/5109N00134W005
A) EGVP B) 2303060815 C) 2303130800
E) NO FUEL AVAILABLE TO VISITING AIRCRAFT DUE TO FUEL LIMITATIONS",F
"B0554/23 NOTAMN
Q) ESAA/QFUAH/IV/BO /A /000/999/6025N01531E005
A) ESSD B) 2303010700 C) 2303252359
E) FUEL AVAILABILITY HOURS OF SERVICE ARE NOW MON-FRI 0700-1600, 
SAT-SUN CLSD",F
"M0365/23 NOTAMN 
Q) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KLOR KSXS KHEY KFHK B) 2303131346 C) 2306022359
E) UH72 PRIMARY PHASE WEATHER RECALL SVFR CORRIDOR - EFFECTIVE 23
 MARCH 2023 - TOTH INBOUND: DEPART TOTH TRAFFIC PATTERN, DIRECT ACP
 CAT [CATT] (16R FV 34000 51600), DIRECT ACP CHURCH [CHRCH] (16R FV
 26142 48896), DIRECT ACP SANDPIT [SANDP] (16R FV 23870 52440),
 CONTACTING CAIRNS ATCT PRIOR TO REACHING ACP SANDPIT[SANDP] (16R FV
 23870 52440), DIRECT ACP JUNKYARD [JNKYD] (16R FV 23500 56500),
 THEN AS DIRECTED BY CAIRNS ATCT (EXPECT TO LAND RUNWAY 36 THEN EXIT
 RIGHT TO FOXTROT SOD) .",W
"M0065/23 NOTAMN 
Q) ZLA/QMKHW/IV/NBO/A/000/999/3454N11753W005 
A) KEDW 
B) 2301192038 
C) 2304191600 
E) AERODROME CONSTRUCTION PERSONNEL AND EQUIPMENT WORKING/LOCATED ON RAMP 1 LIMA, MIKE AND NOVEMBER ROWS; PAD 15; AND RAMP 7 PERFORMING SUNSHADE MAINTENANCE. AIRCREWS USE CAUTION WHEN TAXIING IN THE VICINITY OF THESE AREAS.",C
"C2643/22 NOTAMR C2057/22
Q) SAEF/QOALC/IV/BO/A/000/999/3433S05847W005
A) SADJ B) 2212271920 C) 2303292359
E) AIS CLSD",GC
"A0018/23 NOTAMN
Q) WAAF/QFALC/IV/NBO/A/000/999/0845S11510E005
A) WADD B) 2303212200 C) 2303222200
E) AD CLSD DUE TO SILENT DAY 
RMK : EXC FOR MEDIVAC AND EMERGENCY FLIGHT",GC
!RDU 02/269 PMZ AD AP JET A FUEL NOT AVBL 2302272000-2303161800,F
"C0279/14 NOTAMN
Q) VABF/QFALC/IV/NBO/A /000/999/2307N07006E005
A) VAKE B) 1403251017 C) 1406301430 EST
E) AP CLSD FOR ACFT OPS DUE RWY, TWY AND APN RECARPETING WIP",GC
!BKV 01/004 BKV NAV RWY 21 RNAV U/S 2301041852-2307042359,NAV
"B0630/23 NOTAMN
Q) WAAF/QWULW/IV/BO/W/000/011/0225S11454E024
A) WAAF B) 2304010000 C) 2306300800
D) DAILY 0000-0800
E) UNMANNED AERIAL VEHICLE (UAV) WILL TAKE PLACE WI AREA  AS FLW :
020652.52S1152630.16E - 020653.47S1153638.01E - 021323.67S1153636.00E
 - 
021920.95S1153112.73E - 021920.64S1152629.77E - 021846.64S1145153.27E
 - 
021636.51S1145153.48E - 020652.52S1152630.16E
UPPER TERRAIN ELEV 101.48FT 
RMK : ALL TFC AVOID THIS AREA
F) GND G) 1000FT AGL",UAV
!TIX 11/044 TIX RWY 18/36 CLSD TO UNSKED AIR CARRIER OPS MORE THAN 30 PAX SEATS 2211301850-2412312359,GC
"E0442/23 NOTAMN
Q) ENOR/QFUXX/IV/NBO/A /000/999/7041N02340E005
A) ENHF B) 2301311620 C) 2304011200
E) ONLY BP STERLING CARD ACCEPTED AS PAYMENT FOR FUEL. ROCKET ROUTE
NOT LONGER AVAILABLE",F
!ORD 03/615 ORD RWY 04L/22R CLSD EXC TAX 2303091109-2303101200,GC
"!FDC 3/3635 GUM IAP GUAM INTL, GUAM, GU.
RNAV (GPS) Y RWY 24L, AMDT 1C...
RNAV (GPS) Y RWY 6R, AMDT 1C...
CIRCLING RWY 24R NA AT NIGHT.
CIRCLING CAT D NA.
2303291409-2503291409EST",PRO
!MCO 04/080 MCO NAV ILS RWY 17L CAT II NA 2304111141-2307101600,NAV
!TJBQ 12/059 BQN TWY A BTN TWY C AND TWY D CLSD 2201010001-PERM,GC
"A0132/23 NOTAMN
Q) VHHK/QMXLC/IV/BO /A /000/999/2219N11355E005
A) VHHH B) 2303051716 C) 2303112300
D) 5 7 8 10 11 1716-2300
E) TWY Y BTN TWY D AND TWY E CLSD DUE WIP",GC
"H1271/23 NOTAMN
Q) YMMM/QMRLC/IV/NBO/A/000/999/3357S15111E005
A) YSSY
B) 2303191200 C) 2303191900
E) RWY 07/25 CLSD DUE WIP
REFER METHOD OF WORKING PLAN 21/003",GC
"!FDC 3/3639 GUM IAP GUAM INTL, GUAM, GU.
RNAV (RNP) Z RWY 24R, AMDT 1A...
PROCEDURE NA AT NIGHT.
2303291409-2503291409EST",PRO
"M0293/23 NOTAMN 
Q) ZJX/QMXLC/IV/NBO/A/000/999/3058N08311W005 
A) KVAD 
B) 2303071923 
C) 2303131300 
E) TWY J CLSD",GC
"!FDC 1/5330 ICT IAP WICHITA DWIGHT D EISENHOWER NTL, WICHITA, KS.
ILS OR LOC RWY 1R, AMDT 17E...
DME REQUIRED EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS. WICHITA (ICT) VORTAC R-154 UNUSABLE.
2112301213-2312291212EST",PRO
!BRW 03/203 BRW NAV ILS RWY 08 LOC/DME NOT MNT 2303220523-2306241500EST,NAV
!BGR 07/181 ESG NAV NDB U/S 2207302103-2501062000EST,NAV
"!FDC 3/8993 BFD IAP BRADFORD RGNL, BRADFORD, PA.
ILS OR LOC RWY 32, AMDT 13...
S-LOC 32 MINIMUMS: ADF REQUIRED EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
BFD DME OUT OF SERVICE. 2304111300-2304171454EST",PRO
"H3531/23 NOTAMN
Q) UUWV/QRTCA/IV/BO/W/000/030/5749N03808E031
A) UUWV B) 2303130600 C) 2303181700
D) 13-18 0600-1700
E) AIRSPACE CLSD AS FLW:
1. AREA: 573700N0371600E-574600N0380700E-574900N0381300E-
         580400N0381000E-580500N0381800E-575300N0382900E-
         575700N0384800E-580000N0384900E-580100N0385700E-
         580100N0390100E-575700N0385700E-574400N0390100E-
         574400N0385400E-575500N0384900E-574200N0380000E-
         573600N0371900E-573700N0371600E
   550M AMSL-650M AMSL.
2. WI CIRCLE RADIUS 0.5KM CENTRE 575400N0383500E
   SFC-650M AMSL.
F) SFC  G) 650M AMSL",GC
!AND 03/318 VAN NAV VORTAC U/S 2303312016-2307252000EST,NAV
"A0129/23 NOTAMR A0030/23
Q) GMMM/QFAHX/IV/NBO/A/000/999/3019N00925W005
A) GMAD
B) 2303211400 C) 2304232359
E) BIRDS CONCENTRATION IN THE VICINITY OF MVT AREA
(EDGE OF RUNWAY AND TAXIWAYS).",WL
"!FDC 2/0096 T74 SID TAYLOR MUNI, TAYLOR, TX.
AEROZ TWO DEPARTURE (RNAV)...
ELOEL THREE DEPARTURE (RNAV)...
ILEXY THREE DEPARTURE (RNAV)...
MUCKY THREE DEPARTURE (RNAV)...
SAYBR THREE DEPARTURE (RNAV)...
TAKEOFF MINIMUMS, RWY 17, 400-2 1/2 OR PROCEDURE NA.. TAKEOFF OBSTACLE NOTES, RWY 17, TEMPORARY CRANES, BEGINNING 1.10 NM FROM DER, BEGINNING 1704 FT RIGHT OF CENTERLINE, 300 AGL/UP TO 921 MSL (2022-ASW-10734/10900/10902/10903-OE), TEMPORARY CRANES, BEGINNING 2.26NM FROM DER, BEGINNING 3055FT RIGHT OF CENTERLINE, UP TO 310AGL/UP TO 919 MSL (2022-ASW-22046/22047/21252-OE). ALL OTHER DATA REMAINS AS PUBLISHED. 2212301230-2310151207EST",PRO
"V0025/23 NOTAMN 
Q) ZJX/QPICH/I/BO/A/000/999/3004N08534W005 
A) KPAM 
B) 2302091443 
C) 2306080500 
E) [US DOD PROCEDURAL NOTAM] INSTRUMENT APPROACH PROCEDURE CHANGED HI-TACAN Y RWY 14L AMDT 4 20MAY21, HI-TACAN Y RWY 14R AMDT 4 17JUN21, HI-TACAN Y RWY 32L AMDT 5 20MAY21 AND HI-TACAN Y RWY 32R AMDT 5 17JUN21 CAT C CIRCLING MINIMA FROM 540-1 1/2 523 (600-1 1/2) TO READ 580-1 1/2 563 (600-1 1/2).",PRO
"!FDC 3/9329 FSD IAP JOE FOSS FLD, SIOUX FALLS, SD.
VOR OR TACAN RWY 15, AMDT 21F...
S-15 MDA 1980/HAT 551 ALL CATS, VIS  CATS C/D/E 1 5/8.
CIRCLING CAT A MDA 1980/HAA 550, CAT B MDA 2040/HAA 610.
VDP AT FSD VORTAC 2.1 DME.
TEMPORARY CRANES 1679FT MSL 1.78 NM NORTHWEST OF RWY 15 (2022-AGL-22727-OE).
2301312208-2305162208EST",PRO
"D0319/23 NOTAMR D0282/23
Q) EKDK/QMRAP/IV/NBO/A /000/999/5651N00928E001
A) EKVH B) 2303241319 C) 2304141300 EST
E) RWY 11/29 AVBL PPR - SNOW AND ICE REMOVAL WILL NOT BE EXECUTED",W
"I0226/23 NOTAMR I7007/22
Q) CZVR/QFUAH/IV/NBO/A/000/999/4913N12243W005
A) CYPK B) 2301192333 C) 2304192300 EST
E) FUEL JA-1 AVBL 1530-0100 MON-FRI EXC HOL, 
OTHER TIMES CALL OUT AVBL",F
"A0813/23 NOTAMN 
Q) OMAE/QMRLC/IV/NBO/A/000/999/2455N05511E005
A) OMDW B) 2303271100 C) 2303272045
D) BTN 1100-1400 AND 2000-2045
E) RWY 12/30 CLSD
REF UAE AIP SECN OMDW AD 2.12 REMARKS",GC
"A0640/23 NOTAMR A3986/22
Q) LGGG/QFAAH/IV/NBO/A /000/999/3647N02705E005
A) LGKO B) 2302281126 C) 2305312359 
E) CONCENTRATION OF BIRDS INCLUDING GULLS, BIRDS OF 
PREY, HERONS, PIGEONS, CROWS AND OTHER SMALL PASSERINES IN THE 
VICINITY OF THE AIRPORT. CAUTION ADVISED.",WL
!TQH 02/016 TQH AD AP FUEL NOT AVBL 2302272142-2303172359,F
"!FDC 3/7801 SSF IAP STINSON MUNI, SAN ANTONIO, TX.
VOR RWY 32, AMDT 14C...
ALTERNATE MINIMUMS NA EXCEPT FOR ACFT EQUIPPED WITH SUITABLE RNAV SYSTEM WITH GPS,
SSF VOR UNMONITORED. 2304061859-2305061859EST",PRO
!ISP 10/086 CMK NAV VOR U/S 2210071300-2310022000EST,NAV
"A1710/23 NOTAMR A1106/23
Q) URFV/QOBCE/IV/M/A/000/999/4503N03358E005
A) URFF B) 2304071212 C) 2305070700
E) CONSTRUCTION CRANE OPR 2719.0M SE FROM ARP DRG DAYLIGHT HR:
AZM 143.50DEG, COORD N450155.98 E335937.05, ALT 233M, JIB LEN 40M.",C
"B0027/23 NOTAMN
Q) DNKK/QWULW/IV/BO/AW/000/035/0457N00612E017
A) DNBY    B) 2303220600    C) 2306190330
D) 0600 - 0330
E) UAV (AR3 BVLOS) ENVIRONMENTAL MONITORING FLIGHT OPERATIONS WILL
TAKE PLACE WITHIN RADIUS 30.9KM IN AREA: 045429.33N0062130.71E -
044805.40N0060608.24E - 045429.33N0062130.71E OPERATED BY AERIAL
ROBOTIX UAV SERVICES LIMITED
F) GND
G) 3500FT AGL",UAV
"!FDC 2/0509 SGR IAP SUGAR LAND RGNL, HOUSTON, TX.
RNAV (GPS) RWY 17, AMDT 2B...
LPV DA NA.
LNAV/VNAV DA NA.
2201032054-2401032054EST",PRO
"A0780/23 NOTAMR A7473/22
Q) LTAA/QMXLT/IV/M  /A /000/999/3722N04204E005
A) LTCV B) 2302030727 C) 2305031300
E) TWY B IS ONLY OPENED FOR MILITARY UAV, MILITARY COMBAT UAV AND 
MILITARY HELICOPTER FLIGHTS.

TWY B COORDINATES:

372158.974N0420311.612E 
372153.364N0420308.248E 
372147.753N0420304.884E",UAV
"M0170/23 NOTAMN 
Q) ZDC/QXXXX/IV/NBO/A/000/999/3442N07726W005 
A) KNCA 
B) 2304071230 
C) 2305102200 
E) DUE TO CONSTRUCTION, FIXED WING AIRCRAFT MUST USE TWY ALPHA OR TWY DELTA TO AND FROM MAT-1. TWY BRAVO, CHARLIE, ECHO, FOXTROT, GOLF, HOTEL, AND JULIET ARE CLSD TO FIXED WING AIRCRAFT",C
!GRB 04/086 GRB AD AP BIRD ACT MIGRATORY BIRDS 2304051903-2304302300,WL
!ISO 01/003 ISO NAV VOR U/S 2301050414-2401052000EST,NAV
"!FDC 3/1719 CPF IAP WENDELL H FORD, HAZARD, KY.
RNAV (GPS) RWY 14, AMDT 1D...
CIRCLING CAT B MDA 2060/HAA 804, VIS 1 1/4. DELETE PROFILE NOTE:
VGSI AND RNAV GLIDEPATH NOT COINCIDENT (VGSI ANGLE 3.00/TCH 31).
DELETE NOTE: RNP APCH. PBN REQUIREMENTS NOTE: RNP APCH-GPS. VDP
1.89 NM TO RW14.
THIS IS RNAV (GPS) RWY 14, AMDT 1E. 2302061801-PERM",PRO
