NOTAM Text,Category
"A0106/23 NOTAMN
Q) ZXXX/QAFTT/IV/BO/E/000/999/
A) ZBPE ZGZU ZHWH ZJSA ZLHW ZPKM ZSHA B) 2302221600 C) 2303081559 
E) TRIGGER NOTAM
AIP CHINA AMENDMENT NR.2/2023(2023-1-15) WILL BE EFFECTIVE FROM 
1600UTC ON 23 FEB 2023.

MAIN CHANGES AS FOLLOWS: 
1.ELDUT,URGEB ESTABLISHED, IVSAX,URDUR WITHDRAWN.
2.ATS ROUTES B345,R343,W37 ADJUSTED.
3.AIC NR.01/2023 (2023-1-15) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023..
4.APRON NR.6 PUT INTO USE IN GUIYANG/LONGDONGBAO AIRPORT(ZUGY).
5.NEW MVA CHART PUT INTO USE IN SHENYANG/TAOXIAN AIRPORT(ZYTX).
6.SUP NR.02/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
XINING/CAOJIAPU AIRPORT(ZLXN) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
7.SUP NR.01/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
SHANGHAI/PUDONG AIRPORT(ZSPD) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
8.RWY HOLDING POSITION AND YINCHUAN TOWER CONTROL AREA ADJUSTED 
IN YINCHUAN/HEDONG(ZLIC) AIRPORT.

LOG ON AIS CHINA WEBSITE: WWW.EAIPCHINA.CN FOR PREVIEWING THE 
WHOLE INFORMATION.",C
"A0106/23 NOTAMN
Q) ZXXX/QAFTT/IV/BO/E/000/999/
A) ZBPE ZGZU ZHWH ZJSA ZLHW ZPKM ZSHA B) 2302221600 C) 2303081559 
E) TRIGGER NOTAM
AIP CHINA AMENDMENT NR.2/2023(2023-1-15) WILL BE EFFECTIVE FROM 
1600UTC ON 23 FEB 2023.

MAIN CHANGES AS FOLLOWS: 
1.ELDUT,URGEB ESTABLISHED, IVSAX,URDUR WITHDRAWN.
2.ATS ROUTES B345,R343,W37 ADJUSTED.
3.AIC NR.01/2023 (2023-1-15) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023..
4.APRON NR.6 PUT INTO USE IN GUIYANG/LONGDONGBAO AIRPORT(ZUGY).
5.NEW MVA CHART PUT INTO USE IN SHENYANG/TAOXIAN AIRPORT(ZYTX).
6.SUP NR.02/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
XINING/CAOJIAPU AIRPORT(ZLXN) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
7.SUP NR.01/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
SHANGHAI/PUDONG AIRPORT(ZSPD) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
8.RWY HOLDING POSITION AND YINCHUAN TOWER CONTROL AREA ADJUSTED 
IN YINCHUAN/HEDONG(ZLIC) AIRPORT.

LOG ON AIS CHINA WEBSITE: WWW.EAIPCHINA.CN FOR PREVIEWING THE 
WHOLE INFORMATION.",C
"A0106/23 NOTAMN
Q) ZXXX/QAFTT/IV/BO/E/000/999/
A) ZBPE ZGZU ZHWH ZJSA ZLHW ZPKM ZSHA B) 2302221600 C) 2303081559 
E) TRIGGER NOTAM
AIP CHINA AMENDMENT NR.2/2023(2023-1-15) WILL BE EFFECTIVE FROM 
1600UTC ON 23 FEB 2023.

MAIN CHANGES AS FOLLOWS: 
1.ELDUT,URGEB ESTABLISHED, IVSAX,URDUR WITHDRAWN.
2.ATS ROUTES B345,R343,W37 ADJUSTED.
3.AIC NR.01/2023 (2023-1-15) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023..
4.APRON NR.6 PUT INTO USE IN GUIYANG/LONGDONGBAO AIRPORT(ZUGY).
5.NEW MVA CHART PUT INTO USE IN SHENYANG/TAOXIAN AIRPORT(ZYTX).
6.SUP NR.02/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
XINING/CAOJIAPU AIRPORT(ZLXN) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
7.SUP NR.01/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
SHANGHAI/PUDONG AIRPORT(ZSPD) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
8.RWY HOLDING POSITION AND YINCHUAN TOWER CONTROL AREA ADJUSTED 
IN YINCHUAN/HEDONG(ZLIC) AIRPORT.

LOG ON AIS CHINA WEBSITE: WWW.EAIPCHINA.CN FOR PREVIEWING THE 
WHOLE INFORMATION.",C
"A0107/23 NOTAMN
Q) ZXXX/QAFTT/IV/BO/E/000/999/
A) ZWUQ ZYSH B) 2302221600 C) 2303081559 
E) TRIGGER NOTAM
AIP CHINA AMENDMENT NR.2/2023(2023-1-15) WILL BE EFFECTIVE FROM 
1600UTC ON 23 FEB 2023.

MAIN CHANGES AS FOLLOWS: 
1.ELDUT,URGEB ESTABLISHED, IVSAX,URDUR WITHDRAWN.
2.ATS ROUTES B345,R343,W37 ADJUSTED.
3.AIC NR.01/2023 (2023-1-15) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023..
4.APRON NR.6 PUT INTO USE IN GUIYANG/LONGDONGBAO AIRPORT(ZUGY).
5.NEW MVA CHART PUT INTO USE IN SHENYANG/TAOXIAN AIRPORT(ZYTX).
6.SUP NR.02/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
XINING/CAOJIAPU AIRPORT(ZLXN) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
7.SUP NR.01/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
SHANGHAI/PUDONG AIRPORT(ZSPD) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
8.RWY HOLDING POSITION AND YINCHUAN TOWER CONTROL AREA ADJUSTED 
IN YINCHUAN/HEDONG(ZLIC) AIRPORT.

LOG ON AIS CHINA WEBSITE: WWW.EAIPCHINA.CN FOR PREVIEWING THE 
WHOLE INFORMATION.",C
"A0107/23 NOTAMN
Q) ZXXX/QAFTT/IV/BO/E/000/999/
A) ZWUQ ZYSH B) 2302221600 C) 2303081559 
E) TRIGGER NOTAM
AIP CHINA AMENDMENT NR.2/2023(2023-1-15) WILL BE EFFECTIVE FROM 
1600UTC ON 23 FEB 2023.

MAIN CHANGES AS FOLLOWS: 
1.ELDUT,URGEB ESTABLISHED, IVSAX,URDUR WITHDRAWN.
2.ATS ROUTES B345,R343,W37 ADJUSTED.
3.AIC NR.01/2023 (2023-1-15) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023..
4.APRON NR.6 PUT INTO USE IN GUIYANG/LONGDONGBAO AIRPORT(ZUGY).
5.NEW MVA CHART PUT INTO USE IN SHENYANG/TAOXIAN AIRPORT(ZYTX).
6.SUP NR.02/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
XINING/CAOJIAPU AIRPORT(ZLXN) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
7.SUP NR.01/23(2023-1-15) ABOUT CONSTRUCTION AREA OF 
SHANGHAI/PUDONG AIRPORT(ZSPD) WILL BE EFFECTIVE FROM 1600UTC ON 22 
FEB 2023.
8.RWY HOLDING POSITION AND YINCHUAN TOWER CONTROL AREA ADJUSTED 
IN YINCHUAN/HEDONG(ZLIC) AIRPORT.

LOG ON AIS CHINA WEBSITE: WWW.EAIPCHINA.CN FOR PREVIEWING THE 
WHOLE INFORMATION.",C
"A8192/22 NOTAMN
Q) LTAA/QFAHW/IV/BO /A /000/999/3836N03917E005
A) LTCA B) 2212050812 C) 2303061330
E) PRESENCE CONSTRUCTION WORK 
-SOUTH OF RWY 07/25
-105 METER TO RWY 07/25 CENTERLINE 
-ALONG FROM THR 07 TO THR 25.
-ADVICE ATC INSTRUCTIONS-",C
"M0079/23 NOTAMR M0510/22 
Q) ZDC/QFAXX/IV/NBO/A/000/999/3502N07714W005 
A) 13NC 
B) 2302242116 
C) 2303032359 
E) AERODROME RWY 5/23 CLOSED DUE TO CONSTRUCTION CAUTION PERSONNEL AND EQUIPMENT ON AND ADJACENT TO THE RWY",C
"M0001/23 NOTAMN 
Q) ZDC/QFAXX/IV/NBO/A/000/999/3707N07636W005 
A) KFAF 
B) 2301031230 
C) 2303032300 
E) AIR CREWS USE CAUTION: CRANE ERECTED (220 FT.) IN AV COMPLEX CONSTRUCTION SITE. 1100 FT SW RWY 14/32. CRANE WILL BE LOWERED TO 140 FT. AT SUNSET DAILY.",C
"M0242/23 NOTAMN 
Q) ZHU/QMRLC/IV/NBO/A/000/999/2741N09717W005 
A) KNGP 
B) 2303011300 
C) 2303032300 
E) 
RWY 13R/31L CLSD FOR CONSTRUCTION WEDNESDAY-FRIDAY FROM 0700-1700L.",C
"Q0722/22 NOTAMN
Q) SCCZ/QFAHW/IV/BO /A /000/999/6734S06808W005
A) EGAR B) 2212031315 C) 2303032100
E) CONSTRUCTION ACTIVITY ON AND IN THE VICINITY OF RWY 18/36 
INCLUDING
CRANES OPR UP TO 200FT AGL/210FT AMSL TO THE E OF RWY 36 THR.
TRENCHING WORKS TO EAST OF RWY 18/36 AND ALONG RWY 18/36 THR.
AIRFIELD GROUND LIGHTING UNRELIABLE. FOR FURTHER INFORMATION
CONTACT ROTHERA OPS EMAIL:ROPS(AT)BAS.AC.UK PHONE +441223221670",C
"M1240/22 NOTAMN 
Q) ZHN/QFAXX/IV/NBO/A/000/999/2128N15802W005 
A) PHHI 
B) 2212210159 
C) 2303030900 
E) AERODROME CAUTION SOUTH RAMP NORTH EAST PARKING SPOTS CLOSED. SPOTS 1 AND 2 ADJACENT TO D4 TAXILANE CLOSED DUE TO CONSTRUCTION.",C
"M0760/22 NOTAMR M0641/22 
Q) ZDC/QXXXX/IV/NBO/A/000/999/3507N07856W005 
A) KFBG 
B) 2212300131 
C) 2303030459 
E) EAST RUN UP AIRCREWS USE CAUTION IN VICINITY DUE TO CONSTRUCTION WORK ON THE GUN BERM",C
"M0140/23 NOTAMN 
Q) ZDC/QXXXX/IV/NBO/A/000/999/3507N07856W005 
A) KFBG 
B) 2302150139 
C) 2303030359 
E) AERODROME SICILY FLS IS CLOSED TO ALL AIRCRAFT, DUE TO CONSTRUCTION.",C
"M0129/23 NOTAMN 
Q) RKRR/QMNLT/IV/NBO/A/000/999/3657N12701E005 
A) RKSG 
B) 2303012300 
C) 2303020300 
E) RAMP PAGE AIRCRAFT PARKED ON NORTHWEST END PAD ONLY TOW IN/OUT DUE TO CONSTRUCTION",C
"M0198/22 NOTAMN 
Q) NZZO/QFAXX/IV/NBO/A/000/999/7752S16658E005 
A) NZCM 
B) 2212142032 
C) 2303012359 
E) UP TO 2 CRANES OPERATING DAILY, 0700L-1730L, 150 FEET OF BOOM. LOCATION: LODGING CONSTRUCTION SITE & LAYDOWN YARD (DORMS 202 TO 207, TO FROZEN FOODS)",C
"M0199/22 NOTAMN 
Q) NZZO/QFAXX/IV/NBO/A/000/999/7752S16658E005 
A) NZCM 
B) 2212142035 
C) 2303012359 
E) 1 CRANE OPERATING DAILY, 0700L-1730L, 115 FEET OF BOOM. LOCATION: IT&C/IPA CONSTRUCTION SITE (NEXT TO SSC/BLDG. 004, INTO CHALET PAD)",C
"L0025/23 NOTAMN 
Q) ZFW/QXXXX/IV/NBO/A/000/999/3225N09951W005 
A) KDYS 
B) 2302221624 
C) 2303012359 
E) CAUTION: MEN AND EQUIPMENT PERFORMING CONSTRUCTION ACTIVITIES ON THE B-1 RAMP CENTERLINE ADJACENT TO PARKING SPOTS A/B-23 & 24. NO THRU TRAFFIC ALLOWED.",C
"M0002/23 NOTAMN 
Q) ZLA/QMXHW/IV/M/A/000/999/3251N11423W005 
A) KLGF 
B) 2301091413 
C) 2303011300 
E) TWY A WORK IN PROGRESS CONST WEST EDGE LGTD AND BARRICADED TWY A WORK IN PROGRESS ON SEVERAL HUNDRED FEET AT NORTH END OF TWY A. TWY WIDTH RESTRICTED TO 25'7"" IN CONSTRUCTION ZONE DUE TO EXCAVATION ON EAST AND WEST EDGE.",C
"L0140/23 NOTAMN 
Q) EDGG/QXXXX/IV/NBO/A/000/999/4926N00736E005 
A) ETAR 
B) 2303010800 
C) 2303010950 
E) RAMPS 5, TAXIWAY FOXTROT AND TAXIWAY ECHO NORTH CLOSED TO ALL AIRCRAFT AND VEHICULAR TRAFFIC WITH THE EXCEPTION OF EMERGENCY VEHICLES, AUTHORIZED CONSTRUCTION EQUIPMENT, AND EVENT VEHICLES PRE-COORDINATED THROUGH THE EVENT COORDINATOR.",C
"V0058/23 NOTAMN 
Q) YMMM/QPICH/I/BO/A/000/999/3743S14454E005 
A) YMEN 
B) 2301310001 
C) 2303010001 
E) [US DOD PROCEDURAL NOTAM] INSTRUMENT APPROACH PROCEDURE AMENDMENT RNP RWY 26; INCREASE IFR LAND MINIMA. RAISE LNAV/VNAV DA CAT ABC 720-2700M 480 (500-2700M), CAT D 750-2900M 510 (500-2900M) DUE TO CONSTRUCTION CRANE.",C
"M0045/23 NOTAMN 
Q) ZAB/QMXLC/IV/NBO/A/000/999/3150N10622W005 
A) KBIF 
B) 2302271400 
C) 2302282359 
E) TWY H BETWEEN RWY 04/22 AND TWY F CLSD FOR CONSTRUCTION",C
"A0031/23 NOTAMR A0027/23
Q) OKAC/QMXXX/IV/M/A/000/999/2914N04759E005
A) OKBK B) 2301300955 C) 2302282359
E) - PORTION OF TWY E1 BTN INTERSECTION TWY E1 , E9 AND TWY E6 CLOSED
DUE TO CONSTRUCTION  . 
-TWY E4 , E5 AND E7 CLOSED . 
- ALL TRFC TAXI-OUT FROM CARGO CITY , TERMINAL 4 AND TERMINAL 1
TO THE RWY 33R  EXPECT TAXING THROUGH TWY E10 TO E6 . 
- ALL AIRCRAFT SHALL FOLLOW ATC INSTRUCTION .",C
"M0064/23 NOTAMN 
Q) ZDC/QXXXX/IV/NBO/A/000/999/3704N07621W005 
A) KLFI 
B) 2301252356 
C) 2302282300 
E) UNLIT NON-FRANGIBLE CONSTRUCTION EQUIPMENT 3 FT HIGH BY 10 FT WIDE LOCATED ON RWY 26 APPROACH END (37.08823° N, 76.33924° W",C
"M0241/23 NOTAMN 
Q) ZHU/QMRLC/IV/NBO/A/000/999/2741N09717W005 
A) KNGP 
B) 2302281800 
C) 2302282200 
E) 
RWY 13R/31L CLSD TUESDAY 28 FEB 22 1200-1700L FOR CONSTRUCTION.",C
KSPI - RWY 18/36 Closed Permanently (Multi-Phase Construction Project),C
"E0509/23 NOTAMN
Q) EPWW/QFAHX/IV/NBO/A /000/999/5329N02056E005
A) EPSY B) 2302221041 C) 2304302359
E) SPRING MIGRATION AND INCREASED ACTIVITY OF MEDIUM AND LARGE BIRDS
AT AND IN THE VICINITY OF AD (CRANES, SWANS, GOOSES AND 
DUCKS).CAUTION ADVISED DURING TKOF AND LDG.",B
"B0177/23 NOTAMR B1563/22
Q) LGGG/QFAHX/IV/NBO/A /000/999/4054N02437E005
A) LGKV B) 2302220652 C) 2304222000 
E) CONCENTRATION OF WILDLIFE SPECIES INCLUDING GULLS, BIRDS OF PREY, 
WHITE STORKS, BIRDS OF PREY,CROWS AND GOLDEN JACKALS IN THE VICINITY 
OF THE AIRPORT.CAUTION ADVISED.",B
"A1178/23 NOTAMN
Q) LIMM/QFAHX/IV/NBO/A /000/999/4432N01118E005
A) LIPE B) 2302201358 C) 2302261900
E) PRESENCE OF BIRDS (CATTLE EGRET) FM GND TO 300FT ON RWY STRIP.
REF AIP AD 2 LIPE 2-1",B
"A1167/23 NOTAMR A0617/23
Q) LIRR/QFAHX/IV/NBO/A /000/999/4148N01214E005
A) LIRF B) 2302201050 C) 2303051600
E) AERODROME CONCENTRATION OF BIRDS (LAPWING) AROUND MOVEMENT AREA
FROM SUNRISE TO SUNSET.
REF AD 2 LIRF 1-25",B
"B0908/23 NOTAMN
Q) LIMM/QFAHX/IV/NBO/A /000/999/4539N01212E005
A) LIPH B) 2302200901 C) 2302282100
E) CONCENTRATION OF BIRDS (SEAGULLS) ALL AROUND RWY 07/25.
REF AIP AD 2 LIPH 1-1",B
"C0156/23 NOTAMN
Q) RPHI/QFAHX/IV/NBO/A /000/999/1114N12502E005
A) RPVA B) 2302172030 C) 2305131230
E) AD CONCENTRATION OF BIRDS.

RMK: EXER EXTREME CTN DRG LDG/TKOF RWY 18/36.",B
"A0720/23 NOTAMN
Q) EDWW/QFAXX/IV/BO /A /000/999/5338N00959E005
A) EDDH B) 2302161600 C) 2303162259 EST
E) HIGH CONCENTRATION OF BIRDS (GULLS) ON MANEUVERING AREA AND VCY OF
AD.",B
"A0306/23 NOTAMR A2666/22
Q) EISN/QFAHX/IV/NBO/A /000/999/5325N00616W005
A) EIDW B) 2302140953 C) 2305141600 EST
E) BIRD HAZARD 
1. MIGRATING BIRDS OVER FLYING AIRFIELD BETWEEN 1,000 
TO 10,000 FEET. POSSIBLE STRIKES FOR BOTH ARRIVING AND DEPARTING 
AIRCRAFT.
2. ALSO POSSIBLE INCREASE IN BIRD STRIKES FROM SEA GULLS ON DAYS OF 
LOW PRESSURE DUE TO GULLS COMING INLAND",B
"A0403/23 NOTAMR A4082/22
Q) LGGG/QFAHX/IV/NBO/A /000/999/3624N02805E005
A) LGRP B) 2302090541 C) 2305092100 
E) CONCENTRATION OF BIRDS INCLUDING GULLS, BIRDS OF PREY, HERONS, 
PIGEONS, CROWS AND OTHER SMALL PASSERINES IN THE VICINITY OF THE
AIRPORT. CAUTION ADZ.",B
"A0219/23 NOTAMR A2614/22
Q) EHAA/QFAHX/IV/NBO/A /000/999/5055N00547E005
A) EHBK B) 2302090516 C) 2305091200 EST
E) LARGE CONCENTRATION OF BIRDS ON MANOEUVRING AREA AND VICINITY OF 
AD DURING SS AND SR.",B
!ATL 02/124 ATL AD AP BIRD ACT FLOCKS OF LARGE BIRDS S TO N 2302082112-2302230500,B
"A0255/23 NOTAMR A2845/22
Q) EETT/QFAHX/IV/NBO/A /000/999/5818N02641E005
A) EETU B) 2302081317 C) 2304071400
E) SEASONAL BIRDS ACTIVITY ON MANEUVERING AREA AND VICINITY OF AD.
TYPE OF BIRDS: CROWS, GULLS.",B
"A0046/23 NOTAMR A0360/22
Q) VRMF/QFAHX/IV/NBO/A/000/999/0412N07332E005
A) VRMM
B) 2302071247
C) 2305071859
E) HIGH CONCENTRATION OF BIRDS ON AND AROUND THE AD 
DUE MIGRATION SEASON",B
"B0112/23 NOTAMR B1470/22
Q) LGGG/QFAHX/IV/NBO/A /000/999/3745N02053E005
A) LGZA B) 2302031037 C) 2305042359 
E) CONCENTRATION OF BIRDS INCLUDING GULLS, HERONS, BIRDS OF PREY AND
OTHER SMALL PASSERINES IN THE VICINITY OF THE AIRPORT.
CAUTION ADVISED.",B
"A0114/23 NOTAMN 
Q) MPZL/QFAHX/IV/BO/E/005/060/0947N08013W354
A) MPZL B) 2302021100 C) 2304302300
D) 1100-2300 DLY
E) CTN FLOCKS OF LARGE BIRDS MOV ALL QUAD DUE MIGRATORY PERIOD
F) 500FT AMSL G) 6000FT AMSL",B
!MCO 02/015 MCO AD AP BIRD ACT HIGH LARGE BIRDS AND FLOCKS 2302011850-2303312300,B
"A0190/23 NOTAMN
Q) EPWW/QFAHX/IV/NBO/A /000/999/5225N01650E005
A) EPPO B) 2302011536 C) 2302282300
E) LOCAL BIRDS MIGRATION AT THE VICINITY OF AD, ESPECIALLY CORVIDS. 
DURING RAINY DAYS THREAT FROM SEAGULLS.",B
"A0292/23 NOTAMN
Q) LGGG/QFAHX/IV/NBO/A /000/999/3756N02356E005
A) LGAV B) 2302010000 C) 2304302359 
E) CONCENTRATION OF BIRDS INCLUDING FALCONS, BUZZARDS, HARRIERS, 
GULLS, WATERFOWL, WADERS, DOVES, SWALLOWS, SWIFTS AND OTHER SMALL 
PASSERINES IN THE VICINITY OF THE AIRPORT. FOR DETAILS REF AIP 
GREECE ENR 5.6 AND AD2-LGAV PARAGR 2.23.",B
"A0316/23 NOTAMR A3539/22
Q) LGGG/QFAHX/IV/NBO/A /000/999/3936N01954E005
A) LGKR B) 2301311324 C) 2304302059 
E) CONCENTRATION OF BIRDS INCLUDING GULLS, DUCKS, PHEASANTS AND
OTHER SMALL PASSERINES IN THE VICINITY OF THE AIRPORT. CAUTION 
ADZ.",B
"A0273/23 NOTAMN
Q) WIIF/QFAHX/IV/BO/A/000/999/0339N09853E005
A) WIMM B) 2301311125 C) 2304302359
E) CONCENTRATION OF BIRDS AT AROUND RWY 05/23
TYPE OF BIRDS : ELANUS CAERULEUS, BUBULCUS IBIS, GREAT EGRET, EGRETTA
 GARZETTA, ARDEA CINEREA, ARDEA PURPUREA
RMK: ALL DEP/ARR ACFT ARE CTN",B
"A0089/23 NOTAMR A1192/22
Q) NFFF/QFAXX/IV/NBO/A/000/999/1745S17727E005
A) NFFN B) 2301310011 C) 2302280500 EST
E) AD OPERATIONAL BUT CTN ADZ  DUE TO HIGH CONCENTRATION OF BIRDS
RELATED TO THE ARRIVAL OF PACIFIC GOLDEN PLOVERS FROM NORTHERN
HABITATS.",B
"B0075/23 NOTAMR B1321/22
Q) LGGG/QFAHX/IV/NBO/A /000/999/3855N02046E005
A) LGPZ B) 2301300922 C) 2303312359 
E) CONCENTRATION OF BIRDS INCLUDING GULLS,DUCKS,PHEASANTS,
FALCONS BUZZARDS,HARRIERS AND OTHER SMALL PASSERINES 
IN THE VICINITY OF THE AIRPORT,CAUTION ADVISED.",B
"D0046/23 NOTAMN
Q) LGGG/QFAHX/IV/NBO/A /000/999/3740N02620E005
A) LGIK B) 2301300800 C) 2304302159 
E) CONCENTRATION OF BIRDS, MAINLY SEAGULLS, AROUND THRESHOLD
RWY15, CAUTION ADVISED.",B
"M0090/23 NOTAMR M0012/23 
Q) ZKC/QXXXX/IV/NBO/A/000/999/3843N09332W005 
A) KSZL 
B) 2301271351 
C) 2302282359 
E) USE CAUTION: 50,000 BIRDS ARE EXTREMELY ACTIVE AT THE NORTH WESTERN PART OF THE AIRFIELD DURING A 1 HOUR PERIOD AFTER SUNRISE AND A 1 HOUR PERIOD BEFORE SUNSET",B
"B0065/23 NOTAMR B1308/22
Q) LGGG/QFAHX/IV/NBO/A /000/999/3903N02635E005
A) LGMT B) 2301261610 C) 2303282159 
E) CONCENTRATION OF BIRDS INCLUDING GULLS PIGEONS CROWS AND OTHER
SMALL PASSERINES IN THE VICINITY OF THE AIRPORT. CAUTION ADVISED.",B
"A0214/23 NOTAMR A3034/22 
Q) DAAA/QFAXX/IV/NBO/A/000/999/3448N00544E005
A) DAUB B) 2301260717 C) 2302260900 EST
E) BIRDS MIGRATION ON THE VICINITY OF AD
CAUTION ADVISED DURING TKOF AND LDG",B
"D0037/23 NOTAMR D0613/22
Q) LGGG/QFAHX/IV/NBO/A /000/999/3701N02506E005
A) LGPA B) 2301250701 C) 2304252359 
E) CONCENTRATION OF LARGE BIRDS, MOSTLY SEAGULLS IN THE VICINITY
OF THE AIRPORT.",B
"A0030/23 NOTAMN
Q) GMMM/QFAHX/IV/NBO/A/000/999/3019N00925W005
A) GMAD
B) 2301231246 C) 2303232359
E) BIRDS CONCENTRATION IN THE VICINITY OF MVT AREA
(EDGE OF RUNWAY AND TAXIWAYS).",B
"A0059/23 NOTAMR A1564/22 
Q) GOOO/QMRHX/IV/NBO/A/000/999/2056N01702W005
A) GQPP B) 2301230944 C) 2304232359 EST
E) BIRDS CONCENTRATION AROUND RWY 02/20 CAUTION ADVISED",B
"B0273/23 NOTAMR B6511/22
Q) LIMM/QFAHX/IV/NBO/A/000/999/4525N01019E005
A) LIPO B) 2301190557 C) 2304141200 EST
E) AERODROME CONCENTRATION OF BIRDS (SEAGULL) AROUND MANOEUVRING AREA.
REF AIP AD 2 LIPO 2-1",B
"A0062/23 NOTAMN 
Q) MHCC/QFAHX/IV/NBO/A/000/999/1527N08755W005
A) MHLM B) 2301171200 C) 2304012359
D) 1200-2359
E) AD BIRDS CONCENTRATION ON RWY 04/22 EXER CTN FM SFC TO 2000 FT",B
"H2157/22 NOTAMN
Q) EGTT/QWCLW/IV/M  /W /000/020/5309N00130W001
A) EGTT B) 2301170811 C) 2304171909
D) SR-SS
E) KITE FLYING FOR FALCONRY PURPOSES AT VARIOUS POSITIONS WI 0.5NM
RADIUS 530842N 0012941W (HOLESTONE MOOR, NEAR ASHOVER). LARGE 
BIRDS OF PREY FLYING TO/FROM THE KITE. FOR INFO, TEL 07860 331351.  
2022-04-0403/AS7.
F) SFC G) 2000FT AMSL",B
"B0010/23 NOTAMR B0032/22
Q) DGAC/QFAHX/IV/BO/A/000/999/0722N00220W005
A) DGSN B) 2301170000 C) 2304152359 EST
E) CONCENTRATION OF BIRDS AROUND AERODROME. CAUTION ADVISED",B
"A0005/23 NOTAMN
Q) OLBB/QFAHX/IV/BO/A/000/999/3349N03529E005
A) OLBA
B) 2301161000 C) 2303302359
E) CONCENTRATION OF BIRDS AROUND AERODROME (OLBA). 
CAUTION IS REQUIRED.",B
"A0019/23 NOTAMR A0380/22
Q) OJAC/QFAHX/IV/NBO/A /000/999/3158N03559E005
A) OJAM B) 2301160953 C) 2304191200 EST
E) DUE TO THE PRESENCE OF LARGE NUMBERS OF PIGEONS AND CROWS IN THE 
AIR SIDE AT AMMAN MARKA AIRPORT PILOTS ARE REQUESTED TO PAY 
ATTENTION DURING ARRIVAL AND DEPARTURE PHASES AND REPORT TO ATC 
DETECTED FLOCKS OF BIRDS TO ALERT OTHER FLIGHTS.",B
"A0024/23 NOTAMR A1489/22 
Q) DRRR/QMAHX/IV/B/A/000/999/1110N00419W005
A) DFOO B) 2301111243 C) 2304052359 EST
E) BIRDS CONCENTRATION AROUND MOVEMENT AREA.CAUTION ADVISED",B
"A0016/23 NOTAMN
Q) OYSC/QFAHX/IV/BO/A/000/999/1249N04501E005
A) OYAA B) 2301091325 C) 2304092359
E) DUE TO POTENTIAL BIRDS HAZARD EXISTING IN THE VICINITY OF ADEN
INTERNATIONAL AIRPORT, PILOTS ARE ADVISED TO LOOK
OUT FOR BIRDS AND EXERCISE CAUTION WHILE TAKING-OFF AND LANDING RWY
08.",B
"A0132/23 NOTAMR A3086/22
Q) OIIX/QMRXX/A/000/999/
A) OICS B) 2301090351 C) 2304071430 EST
E) A POND EXISTS ON LEFT SIDE OF RWY 19 WITH FLW SPECIFICATIONS:
2200 M AFTER THR RWY19 AND 145 M FM RCL,
WID: 230 M, LEN: 460 M, DPT: 8 M,
DIFFERENT KINDS OF BIRDS AND WILD ANIMALS EXIST IN THIS AREA.",B
"B0113/23 NOTAMN
Q) RPHI/QMRHX/IV/NBO/A /000/999/1307N12341E005
A) RPLK B) 2301062200 C) 2303311000
E) RWY CONCENTRATION OF BIRDS AT BOTH ENDS OF THE RWY.

RMK: EXER CTN DRG LDG/TKOF AND TAX RWY 05/23.",B
"D0009/23 NOTAMR D0559/22
Q) LGGG/QFAHX/IV/NBO/A /000/999/3711N02648E005
A) LGLE B) 2301041524 C) 2303312359 
E) CONCENTRATION OF BIRDS INCLUDING GULLS, BIRDS OF PREY, PIGEONS, 
AND OTHER SMALL PASSERINES IN THE VICINITY OF THE AIRPORT.",B
